Order_Date,Region,Category,Sub_Category,Product_Name,Price,Cost,Quantity,Revenue,Profit,Inventory_Days
2023-10-31,East,Grocery,Beverages,Beverages Product 6038,162.84,122.73,8,1302.72,320.88,68
2023-07-31,East,Clothing,Women,Women Product 7997,328.44,312.01,3,985.3199999999999,49.29000000000002,61
2023-08-31,East,Grocery,Snacks,Snacks Product 3259,431.76,385.13,17,7339.92,792.7099999999999,65
2023-11-30,West,Grocery,Dairy,Dairy Product 4745,48.08,40.62,2,96.16,14.920000000000002,68
2023-10-31,South,Clothing,Men,Men Product 3934,428.91,401.72,6,2573.46,163.14,44
2023-12-31,South,Grocery,Snacks,Snacks Product 5087,404.91,282.08,16,6478.56,1965.2800000000007,56
2023-11-30,South,Office Supplies,Binders,Binders Product 6606,368.12,268.44,12,4417.4400000000005,1196.16,80
2023-11-30,East,Clothing,Women,Women Product 1995,444.45,279.14,15,6666.75,2479.65,71
2023-06-30,South,Furniture,Chairs,Chairs Product 5768,382.82,324.31,19,7273.58,1111.6899999999998,83
2023-01-31,North,Electronics,Phones,Phones Product 3779,330.62,274.48,13,4298.06,729.8199999999998,82
2023-04-30,North,Grocery,Beverages,Beverages Product 4439,421.04,307.56,16,6736.64,1815.6800000000003,23
2023-11-30,West,Clothing,Women,Women Product 2224,384.78,241.45,15,5771.7,2149.95,85
2023-06-30,East,Clothing,Women,Women Product 9846,117.62,104.57,2,235.24,26.100000000000023,19
2023-02-28,West,Electronics,Phones,Phones Product 9501,208.66,195.94,17,3547.22,216.23999999999998,40
2023-12-31,East,Furniture,Chairs,Chairs Product 5575,182.74,153.91,2,365.48,57.660000000000025,49
2023-08-31,East,Grocery,Snacks,Snacks Product 8969,478.7,316.41,14,6701.8,2272.0599999999995,65
2023-08-31,North,Electronics,Phones,Phones Product 9990,265.36,183.28,15,3980.4,1231.2000000000003,82
2023-10-31,East,Office Supplies,Pens,Pens Product 8934,281.9,211.68,19,5356.099999999999,1334.1799999999994,33
2023-11-30,East,Office Supplies,Binders,Binders Product 3357,347.81,276.15,14,4869.34,1003.2400000000004,109
2023-07-31,North,Clothing,Kids,Kids Product 6784,365.33,340.89,11,4018.6299999999997,268.84,94
2023-09-30,South,Office Supplies,Binders,Binders Product 1537,344.94,280.62,18,6208.92,1157.7599999999998,25
2023-02-28,North,Office Supplies,Paper,Paper Product 4856,405.39,310.46,17,6891.63,1613.8100000000002,24
2023-02-28,West,Electronics,Phones,Phones Product 3925,138.34,83.52,11,1521.74,603.0200000000001,92
2023-11-30,South,Clothing,Kids,Kids Product 3728,49.4,39.81,2,98.8,19.179999999999993,43
2023-07-31,East,Clothing,Kids,Kids Product 7041,275.37,190.41,4,1101.48,339.84000000000003,49
2023-06-30,South,Furniture,Storage,Storage Product 4303,376.91,233.66,7,2638.3700000000003,1002.7500000000002,72
2023-07-31,North,Furniture,Storage,Storage Product 7760,208.89,140.85,19,3968.91,1292.7599999999998,102
2023-05-31,West,Grocery,Beverages,Beverages Product 9983,292.98,221.58,10,2929.8,714.0,20
2023-08-31,East,Office Supplies,Pens,Pens Product 5838,172.99,137.51,17,2940.83,603.1600000000003,12
2023-09-30,South,Office Supplies,Pens,Pens Product 3147,314.28,256.28,17,5342.759999999999,986.0,108
2023-12-31,North,Clothing,Men,Men Product 5891,191.55,140.54,16,3064.8,816.1600000000003,30
2023-12-31,East,Electronics,Laptops,Laptops Product 5068,360.42,240.46,7,2522.94,839.72,58
2023-08-31,East,Clothing,Women,Women Product 3462,436.61,281.69,9,3929.4900000000002,1394.2800000000002,73
2023-01-31,East,Office Supplies,Binders,Binders Product 6916,186.41,162.87,17,3168.97,400.17999999999984,68
2023-06-30,South,Clothing,Men,Men Product 2189,487.09,305.87,15,7306.349999999999,2718.2999999999997,13
2023-11-30,North,Grocery,Beverages,Beverages Product 8740,454.44,332.33,1,454.44,122.11000000000001,107
2023-05-31,North,Clothing,Women,Women Product 2153,464.22,324.01,7,3249.54,981.4700000000003,100
2023-12-31,North,Clothing,Men,Men Product 3086,285.79,248.19,8,2286.32,300.8000000000002,12
2023-02-28,South,Clothing,Women,Women Product 6167,10.76,9.22,15,161.4,23.099999999999987,63
2023-05-31,East,Office Supplies,Pens,Pens Product 1576,48.77,45.47,3,146.31,9.900000000000013,85
2023-02-28,North,Grocery,Snacks,Snacks Product 5968,127.44,79.94,12,1529.28,570.0,116
2023-04-30,West,Grocery,Dairy,Dairy Product 8566,269.59,185.54,1,269.59,84.04999999999998,88
2023-02-28,South,Furniture,Tables,Tables Product 9156,492.55,446.58,2,985.1,91.94000000000005,112
2023-07-31,West,Furniture,Storage,Storage Product 1972,92.35,84.08,4,369.4,33.079999999999984,67
2023-12-31,East,Grocery,Beverages,Beverages Product 6935,439.54,393.08,7,3076.78,325.22000000000025,85
2023-07-31,East,Clothing,Women,Women Product 3845,377.21,310.86,9,3394.89,597.1499999999996,70
2023-07-31,South,Clothing,Women,Women Product 9156,305.83,259.94,5,1529.1499999999999,229.44999999999993,80
2023-09-30,North,Furniture,Storage,Storage Product 9810,435.28,363.81,17,7399.759999999999,1214.9899999999996,91
2023-12-31,East,Electronics,Accessories,Accessories Product 5239,397.06,284.26,7,2779.42,789.6000000000001,102
2023-02-28,North,Clothing,Women,Women Product 6183,229.55,186.41,8,1836.4,345.1200000000001,15
2023-05-31,South,Office Supplies,Paper,Paper Product 3166,218.26,149.34,13,2837.38,895.9599999999998,91
2023-01-31,South,Clothing,Women,Women Product 2216,413.18,279.13,18,7437.24,2412.9,95
2023-04-30,West,Office Supplies,Binders,Binders Product 1249,89.28,56.97,6,535.6800000000001,193.86,56
2023-11-30,East,Electronics,Accessories,Accessories Product 2927,290.05,230.8,13,3770.65,770.25,50
2023-02-28,East,Clothing,Men,Men Product 4664,237.36,205.26,2,474.72,64.20000000000005,65
2023-01-31,West,Office Supplies,Pens,Pens Product 6757,22.2,13.97,16,355.2,131.67999999999998,70
2023-04-30,West,Grocery,Dairy,Dairy Product 7852,313.55,295.62,3,940.6500000000001,53.79000000000002,11
2023-03-31,South,Clothing,Men,Men Product 6408,410.28,250.29,6,2461.68,959.9399999999998,31
2023-05-31,West,Furniture,Tables,Tables Product 7677,68.43,54.92,13,889.5900000000001,175.63000000000005,35
2023-12-31,East,Grocery,Snacks,Snacks Product 2369,211.98,128.62,19,4027.62,1583.8399999999997,51
2023-08-31,North,Grocery,Dairy,Dairy Product 6126,69.57,58.83,5,347.84999999999997,53.699999999999974,12
2023-03-31,North,Office Supplies,Pens,Pens Product 5075,486.13,294.04,17,8264.21,3265.5299999999997,95
2023-01-31,South,Clothing,Kids,Kids Product 8191,343.11,310.57,11,3774.21,357.9400000000002,40
2023-09-30,North,Clothing,Men,Men Product 7732,121.22,75.88,10,1212.2,453.40000000000003,74
2023-08-31,West,Office Supplies,Paper,Paper Product 6867,496.18,307.09,6,2977.08,1134.5400000000002,89
2023-10-31,West,Electronics,Laptops,Laptops Product 1739,179.42,134.5,19,3408.9799999999996,853.4799999999998,21
2023-08-31,South,Furniture,Storage,Storage Product 8480,308.08,243.75,3,924.24,192.98999999999995,11
2023-01-31,South,Furniture,Tables,Tables Product 9062,487.46,310.87,2,974.92,353.17999999999995,84
2023-05-31,South,Furniture,Tables,Tables Product 5204,191.08,153.1,14,2675.1200000000003,531.7200000000003,63
2023-08-31,North,Electronics,Accessories,Accessories Product 3356,233.77,152.53,12,2805.2400000000002,974.8800000000001,42
2023-07-31,West,Furniture,Tables,Tables Product 7947,181.28,168.22,4,725.12,52.24000000000001,36
2023-07-31,South,Clothing,Kids,Kids Product 2753,434.31,309.28,15,6514.65,1875.4500000000005,111
2023-11-30,North,Office Supplies,Binders,Binders Product 5818,193.31,152.71,5,966.55,202.99999999999997,82
2023-12-31,West,Grocery,Dairy,Dairy Product 8082,88.1,63.01,9,792.9,225.80999999999997,32
2023-09-30,South,Office Supplies,Pens,Pens Product 7275,466.66,306.37,6,2799.96,961.7400000000001,79
2023-08-31,East,Office Supplies,Pens,Pens Product 7475,393.77,350.23,16,6300.32,696.6399999999994,38
2023-04-30,South,Electronics,Accessories,Accessories Product 4828,218.46,136.7,19,4150.74,1553.4400000000003,28
2023-08-31,South,Clothing,Men,Men Product 6749,185.11,163.94,10,1851.1000000000001,211.70000000000016,72
2023-04-30,East,Electronics,Laptops,Laptops Product 5565,19.74,13.46,2,39.48,12.559999999999995,47
2023-05-31,South,Grocery,Dairy,Dairy Product 5541,302.43,241.56,13,3931.59,791.3100000000001,43
2023-07-31,East,Electronics,Accessories,Accessories Product 8386,68.64,61.26,17,1166.88,125.46000000000004,111
2023-05-31,West,Clothing,Men,Men Product 4278,324.01,293.61,8,2592.08,243.19999999999982,29
2023-08-31,North,Clothing,Kids,Kids Product 3297,85.21,78.77,18,1533.78,115.91999999999996,90
2023-11-30,South,Office Supplies,Pens,Pens Product 1272,74.78,53.17,12,897.36,259.32,93
2023-10-31,North,Furniture,Tables,Tables Product 8614,237.38,211.9,11,2611.18,280.27999999999986,85
2023-02-28,West,Electronics,Accessories,Accessories Product 6334,54.17,47.41,1,54.17,6.760000000000005,63
2023-09-30,West,Furniture,Chairs,Chairs Product 7144,113.47,83.92,8,907.76,236.39999999999998,78
2023-12-31,South,Office Supplies,Pens,Pens Product 6853,406.52,260.99,18,7317.36,2619.5399999999995,49
2023-07-31,South,Grocery,Dairy,Dairy Product 1467,341.39,265.67,13,4438.07,984.3599999999997,33
2023-01-31,North,Office Supplies,Pens,Pens Product 2026,59.86,55.44,15,897.9,66.30000000000003,20
2023-07-31,West,Electronics,Phones,Phones Product 5496,275.11,193.24,19,5227.09,1555.5300000000002,11
2023-01-31,North,Grocery,Snacks,Snacks Product 2145,479.51,437.22,17,8151.67,718.9299999999994,69
2023-04-30,South,Office Supplies,Paper,Paper Product 5945,76.23,53.74,1,76.23,22.490000000000002,87
2023-07-31,East,Grocery,Beverages,Beverages Product 8496,336.55,295.1,9,3028.9500000000003,373.0499999999999,83
2023-01-31,South,Electronics,Laptops,Laptops Product 8885,190.33,155.86,10,1903.3000000000002,344.7,30
2023-12-31,North,Electronics,Phones,Phones Product 1387,203.93,156.57,2,407.86,94.72000000000003,114
2023-04-30,East,Office Supplies,Binders,Binders Product 1301,48.48,44.18,9,436.32,38.699999999999974,101
2023-02-28,South,Electronics,Phones,Phones Product 4678,27.09,16.62,9,243.81,94.22999999999999,60
2023-06-30,South,Electronics,Accessories,Accessories Product 7040,118.53,100.22,7,829.71,128.17000000000002,50
2023-06-30,North,Electronics,Laptops,Laptops Product 7856,469.78,326.94,9,4228.0199999999995,1285.5599999999997,70
2023-07-31,West,Grocery,Beverages,Beverages Product 9126,449.28,331.21,16,7188.48,1889.12,40
2023-02-28,North,Office Supplies,Binders,Binders Product 5438,340.35,281.19,9,3063.15,532.4400000000003,106
2023-07-31,East,Clothing,Men,Men Product 5627,308.98,273.75,15,4634.700000000001,528.4500000000003,34
2023-01-31,North,Office Supplies,Pens,Pens Product 4807,409.64,369.05,6,2457.84,243.53999999999985,111
2023-11-30,South,Electronics,Laptops,Laptops Product 2884,100.19,61.39,10,1001.9,388.0,23
2023-11-30,South,Electronics,Accessories,Accessories Product 5466,186.01,147.59,3,558.03,115.25999999999996,71
2023-10-31,North,Office Supplies,Binders,Binders Product 2542,457.07,391.15,7,3199.49,461.4400000000001,48
2023-07-31,South,Grocery,Snacks,Snacks Product 5856,65.55,62.06,19,1245.45,66.3099999999999,34
2023-03-31,West,Furniture,Tables,Tables Product 2717,375.3,282.82,11,4128.3,1017.2800000000002,27
2023-06-30,West,Clothing,Kids,Kids Product 2451,103.45,75.45,4,413.8,112.0,103
2023-10-31,West,Office Supplies,Binders,Binders Product 4935,34.38,22.16,8,275.04,97.76000000000002,14
2023-08-31,South,Clothing,Women,Women Product 5520,412.76,355.6,4,1651.04,228.63999999999987,67
2023-10-31,North,Furniture,Tables,Tables Product 3187,13.91,12.4,7,97.37,10.569999999999999,68
2023-09-30,North,Clothing,Men,Men Product 7644,480.42,306.74,16,7686.72,2778.88,72
2023-05-31,West,Clothing,Men,Men Product 2596,374.88,342.87,16,5998.08,512.1599999999999,119
2023-02-28,West,Furniture,Storage,Storage Product 8164,325.91,210.4,14,4562.740000000001,1617.1400000000003,88
2023-05-31,West,Grocery,Beverages,Beverages Product 5886,280.31,216.79,1,280.31,63.52000000000001,34
2023-01-31,West,Office Supplies,Pens,Pens Product 9103,342.24,283.74,11,3764.6400000000003,643.5,71
2023-03-31,North,Electronics,Phones,Phones Product 1534,408.78,319.89,14,5722.92,1244.4599999999998,27
2023-04-30,North,Furniture,Storage,Storage Product 9728,270.52,211.08,14,3787.2799999999997,832.1599999999996,10
2023-05-31,West,Furniture,Storage,Storage Product 7964,45.01,38.72,2,90.02,12.579999999999998,89
2023-04-30,East,Clothing,Kids,Kids Product 3699,173.46,144.11,18,3122.28,528.3,78
2023-01-31,North,Furniture,Storage,Storage Product 5563,82.26,69.19,12,987.1200000000001,156.8400000000001,27
2023-11-30,North,Electronics,Accessories,Accessories Product 1757,468.17,314.53,18,8427.06,2765.520000000001,94
2023-02-28,West,Furniture,Storage,Storage Product 3649,232.83,145.52,15,3492.4500000000003,1309.65,25
2023-08-31,East,Grocery,Dairy,Dairy Product 4942,393.44,301.08,17,6688.48,1570.1200000000003,117
2023-01-31,North,Office Supplies,Binders,Binders Product 1973,148.52,112.46,16,2376.32,576.9600000000003,57
2023-02-28,East,Clothing,Kids,Kids Product 1969,187.66,157.5,14,2627.24,422.23999999999995,67
2023-02-28,West,Furniture,Chairs,Chairs Product 6957,83.86,68.91,2,167.72,29.900000000000006,13
2023-02-28,West,Furniture,Tables,Tables Product 2908,11.01,7.93,19,209.19,58.52,84
2023-06-30,South,Clothing,Women,Women Product 4318,362.89,249.05,15,5443.349999999999,1707.5999999999997,57
2023-01-31,North,Electronics,Laptops,Laptops Product 3307,130.95,101.56,15,1964.2499999999998,440.8499999999998,78
2023-08-31,South,Office Supplies,Pens,Pens Product 7253,61.88,47.62,10,618.8000000000001,142.60000000000005,48
2023-01-31,South,Furniture,Chairs,Chairs Product 7988,245.69,211.56,19,4668.11,648.4699999999999,71
2023-09-30,North,Office Supplies,Pens,Pens Product 7882,273.62,246.38,9,2462.58,245.16000000000008,39
2023-05-31,East,Clothing,Men,Men Product 2392,427.6,345.88,17,7269.200000000001,1389.2400000000005,60
2023-09-30,East,Grocery,Beverages,Beverages Product 1820,281.73,261.55,13,3662.4900000000002,262.3400000000001,99
2023-07-31,West,Clothing,Kids,Kids Product 5876,211.54,166.28,3,634.62,135.77999999999997,25
2023-07-31,East,Office Supplies,Paper,Paper Product 5142,354.34,273.94,8,2834.72,643.1999999999998,54
2023-10-31,North,Electronics,Accessories,Accessories Product 6906,150.83,109.07,5,754.1500000000001,208.8000000000001,95
2023-12-31,East,Furniture,Tables,Tables Product 7868,489.44,371.53,16,7831.04,1886.5600000000004,12
2023-04-30,North,Furniture,Chairs,Chairs Product 9879,59.23,49.6,14,829.2199999999999,134.81999999999994,37
2023-07-31,East,Electronics,Laptops,Laptops Product 4838,260.52,168.07,19,4949.879999999999,1756.5499999999997,63
2023-03-31,East,Office Supplies,Paper,Paper Product 7579,496.12,396.46,7,3472.84,697.6200000000001,87
2023-07-31,West,Office Supplies,Paper,Paper Product 7245,155.24,111.96,11,1707.64,476.08000000000015,28
2023-02-28,North,Office Supplies,Pens,Pens Product 6445,79.18,71.75,15,1187.7,111.4500000000001,98
2023-02-28,East,Office Supplies,Paper,Paper Product 2256,411.19,295.87,19,7812.61,2191.08,85
2023-02-28,North,Office Supplies,Pens,Pens Product 9978,266.71,206.05,3,800.1299999999999,181.9799999999999,39
2023-03-31,South,Furniture,Chairs,Chairs Product 5493,431.47,321.24,6,2588.82,661.3800000000001,60
2023-02-28,South,Furniture,Tables,Tables Product 9503,272.49,227.47,4,1089.96,180.08000000000004,101
2023-09-30,East,Office Supplies,Binders,Binders Product 9212,186.48,147.15,5,932.4,196.64999999999992,22
2023-04-30,North,Grocery,Beverages,Beverages Product 8811,292.06,214.46,5,1460.3,388.0,60
2023-09-30,North,Clothing,Women,Women Product 5986,388.7,316.61,13,5053.099999999999,937.1699999999996,14
2023-07-31,West,Furniture,Storage,Storage Product 4367,100.74,92.49,10,1007.4,82.5,84
2023-01-31,West,Grocery,Beverages,Beverages Product 4309,396.25,303.45,15,5943.75,1392.0000000000002,104
2023-10-31,North,Office Supplies,Pens,Pens Product 9325,443.01,382.57,15,6645.15,906.5999999999999,102
2023-06-30,West,Office Supplies,Pens,Pens Product 3669,470.94,376.92,8,3767.52,752.1599999999999,16
2023-03-31,North,Clothing,Kids,Kids Product 6700,137.85,122.77,19,2619.15,286.52,52
2023-08-31,South,Clothing,Men,Men Product 5922,423.22,332.15,8,3385.76,728.5600000000004,52
2023-11-30,North,Furniture,Tables,Tables Product 5921,455.62,354.78,10,4556.2,1008.4000000000003,38
2023-11-30,East,Electronics,Accessories,Accessories Product 4827,255.18,193.5,2,510.36,123.36000000000001,74
2023-05-31,North,Furniture,Tables,Tables Product 3141,111.65,87.15,5,558.25,122.5,33
2023-09-30,South,Clothing,Kids,Kids Product 3615,82.01,70.35,15,1230.15,174.90000000000015,29
2023-06-30,North,Electronics,Phones,Phones Product 2190,46.69,30.26,14,653.66,230.01999999999995,39
2023-03-31,West,Electronics,Phones,Phones Product 3496,360.08,287.44,1,360.08,72.63999999999999,119
2023-12-31,East,Furniture,Tables,Tables Product 3681,17.84,11.0,11,196.24,75.24,81
2023-04-30,South,Furniture,Tables,Tables Product 7879,265.72,178.93,8,2125.76,694.3200000000002,93
2023-08-31,West,Electronics,Laptops,Laptops Product 5037,346.05,282.25,1,346.05,63.80000000000001,116
2023-03-31,North,Furniture,Storage,Storage Product 8448,416.21,250.17,19,7907.99,3154.7599999999998,82
2023-08-31,East,Office Supplies,Pens,Pens Product 9380,309.44,273.44,2,618.88,72.0,49
2023-06-30,South,Electronics,Accessories,Accessories Product 9532,285.39,242.19,4,1141.56,172.79999999999995,48
2023-10-31,West,Furniture,Storage,Storage Product 3650,254.02,207.15,1,254.02,46.870000000000005,47
2023-02-28,North,Furniture,Chairs,Chairs Product 2416,70.91,55.14,18,1276.3799999999999,283.8599999999999,78
2023-09-30,North,Clothing,Women,Women Product 1303,89.13,75.45,8,713.04,109.43999999999994,20
2023-06-30,North,Clothing,Kids,Kids Product 7739,451.72,304.91,8,3613.76,1174.48,34
2023-11-30,East,Furniture,Chairs,Chairs Product 5698,15.51,10.73,3,46.53,14.339999999999998,48
2023-08-31,East,Clothing,Men,Men Product 2778,368.07,223.96,19,6993.33,2738.0899999999997,23
2023-07-31,South,Grocery,Snacks,Snacks Product 3240,46.62,31.94,8,372.96,117.43999999999997,21
2023-03-31,West,Furniture,Tables,Tables Product 7744,126.59,114.78,18,2278.62,212.58000000000004,17
2023-01-31,East,Furniture,Chairs,Chairs Product 6413,179.83,141.05,10,1798.3000000000002,387.8,113
2023-04-30,South,Electronics,Laptops,Laptops Product 6352,128.19,86.67,9,1153.71,373.67999999999995,62
2023-07-31,South,Clothing,Kids,Kids Product 9891,75.89,50.86,17,1290.13,425.51,112
2023-07-31,West,Office Supplies,Paper,Paper Product 5210,202.73,130.0,3,608.1899999999999,218.18999999999997,91
2023-02-28,West,Clothing,Kids,Kids Product 3942,458.17,340.3,4,1832.68,471.48,78
2023-05-31,South,Electronics,Phones,Phones Product 1165,224.41,161.06,4,897.64,253.39999999999998,102
2023-06-30,East,Electronics,Phones,Phones Product 6020,128.47,80.83,6,770.8199999999999,285.84000000000003,48
2023-08-31,North,Clothing,Men,Men Product 9694,206.43,147.42,8,1651.44,472.08000000000015,77
2023-05-31,South,Electronics,Phones,Phones Product 7879,79.44,55.91,2,158.88,47.06,106
2023-04-30,West,Grocery,Beverages,Beverages Product 6331,301.07,253.7,6,1806.42,284.22,44
2023-10-31,West,Electronics,Laptops,Laptops Product 6634,332.25,220.55,11,3654.75,1228.6999999999998,67
2023-07-31,East,Grocery,Dairy,Dairy Product 4445,86.93,70.56,7,608.51,114.59000000000003,65
2023-09-30,East,Office Supplies,Paper,Paper Product 6647,327.74,236.07,1,327.74,91.67000000000002,106
2023-03-31,West,Clothing,Women,Women Product 6234,446.72,384.14,15,6700.8,938.7000000000006,10
2023-02-28,West,Electronics,Accessories,Accessories Product 2757,202.3,188.77,14,2832.2000000000003,189.42000000000002,81
2023-12-31,West,Clothing,Men,Men Product 9549,26.42,23.1,9,237.78000000000003,29.880000000000003,23
2023-08-31,East,Furniture,Chairs,Chairs Product 1196,415.02,380.83,15,6225.299999999999,512.8499999999999,83
2023-08-31,North,Clothing,Kids,Kids Product 5125,41.52,29.58,11,456.72,131.34000000000006,76
2023-03-31,South,Clothing,Women,Women Product 3466,20.71,19.03,8,165.68,13.439999999999998,96
2023-05-31,South,Grocery,Beverages,Beverages Product 9863,152.34,136.8,14,2132.76,217.5599999999999,111
2023-06-30,South,Office Supplies,Binders,Binders Product 7712,46.56,39.45,14,651.84,99.53999999999999,16
2023-11-30,East,Electronics,Laptops,Laptops Product 6434,318.15,215.74,7,2227.0499999999997,716.8699999999998,52
2023-01-31,West,Grocery,Dairy,Dairy Product 1885,311.12,276.82,5,1555.6,171.50000000000006,28
2023-12-31,East,Grocery,Beverages,Beverages Product 6502,476.61,410.71,13,6195.93,856.7000000000005,85
2023-06-30,East,Clothing,Men,Men Product 9016,304.44,253.69,13,3957.72,659.75,29
2023-04-30,East,Clothing,Kids,Kids Product 3661,158.57,119.31,1,158.57,39.25999999999999,50
2023-07-31,South,Furniture,Chairs,Chairs Product 2096,205.56,190.91,6,1233.3600000000001,87.90000000000003,17
2023-07-31,North,Electronics,Accessories,Accessories Product 4614,316.41,264.68,16,5062.56,827.6800000000003,25
2023-03-31,North,Electronics,Phones,Phones Product 2500,95.8,78.66,7,670.6,119.98,63
2023-02-28,South,Clothing,Women,Women Product 3666,176.06,165.48,2,352.12,21.160000000000025,64
2023-01-31,West,Furniture,Tables,Tables Product 3071,50.67,39.49,11,557.37,122.97999999999999,51
2023-03-31,West,Grocery,Dairy,Dairy Product 5416,415.23,359.26,13,5397.99,727.6100000000004,68
2023-03-31,South,Electronics,Accessories,Accessories Product 1953,495.22,384.56,16,7923.52,1770.5600000000004,59
2023-06-30,East,Office Supplies,Pens,Pens Product 2951,284.91,177.31,5,1424.5500000000002,538.0000000000001,57
2023-03-31,South,Clothing,Kids,Kids Product 8603,320.35,301.68,19,6086.650000000001,354.7300000000003,88
2023-09-30,South,Furniture,Tables,Tables Product 9504,238.94,170.26,15,3584.1,1030.2,13
2023-04-30,North,Grocery,Snacks,Snacks Product 7358,462.89,400.79,5,2314.45,310.49999999999983,103
2023-05-31,West,Office Supplies,Paper,Paper Product 9052,452.2,303.07,12,5426.4,1789.56,39
2023-08-31,North,Clothing,Men,Men Product 6426,293.28,262.19,7,2052.96,217.62999999999982,77
2023-03-31,North,Grocery,Snacks,Snacks Product 2935,34.62,29.91,10,346.2,47.09999999999997,63
2023-03-31,South,Office Supplies,Pens,Pens Product 1401,304.94,252.16,17,5183.98,897.26,84
2023-08-31,East,Office Supplies,Paper,Paper Product 1387,59.4,39.24,5,297.0,100.79999999999998,70
2023-03-31,West,Clothing,Women,Women Product 7757,161.59,143.49,4,646.36,72.39999999999998,30
2023-09-30,North,Grocery,Beverages,Beverages Product 5174,445.73,275.18,18,8023.14,3069.9,67
2023-06-30,North,Grocery,Dairy,Dairy Product 9168,100.25,75.71,5,501.25,122.70000000000003,50
2023-01-31,South,Furniture,Storage,Storage Product 2554,395.88,354.97,12,4750.5599999999995,490.9199999999996,79
2023-09-30,North,Office Supplies,Binders,Binders Product 9432,34.54,29.79,14,483.56,66.5,61
2023-07-31,South,Furniture,Chairs,Chairs Product 2887,270.36,252.37,4,1081.44,71.96000000000004,61
2023-09-30,East,Furniture,Tables,Tables Product 1140,86.97,64.81,2,173.94,44.31999999999999,113
2023-04-30,East,Clothing,Men,Men Product 5803,179.68,127.02,9,1617.1200000000001,473.9400000000001,71
2023-01-31,North,Clothing,Men,Men Product 8088,178.24,118.15,7,1247.68,420.63,16
2023-04-30,East,Electronics,Accessories,Accessories Product 8058,311.47,226.43,12,3737.6400000000003,1020.4800000000002,115
2023-11-30,South,Electronics,Phones,Phones Product 8738,408.32,319.52,13,5308.16,1154.4,71
2023-10-31,South,Grocery,Snacks,Snacks Product 1350,134.82,81.43,11,1483.02,587.2899999999998,16
2023-12-31,North,Electronics,Laptops,Laptops Product 6303,95.36,79.3,14,1335.04,224.84000000000003,59
2023-09-30,North,Electronics,Laptops,Laptops Product 3394,412.79,249.72,4,1651.16,652.2800000000001,30
2023-11-30,North,Furniture,Storage,Storage Product 9048,170.44,103.57,5,852.2,334.35,62
2023-01-31,South,Furniture,Chairs,Chairs Product 2750,499.57,454.82,8,3996.56,358.0,65
2023-05-31,East,Furniture,Chairs,Chairs Product 6947,134.73,83.72,18,2425.14,918.1799999999998,48
2023-07-31,West,Furniture,Storage,Storage Product 6826,435.36,407.45,10,4353.6,279.10000000000025,19
2023-11-30,North,Clothing,Men,Men Product 3036,270.27,226.38,15,4054.0499999999997,658.3499999999998,18
2023-09-30,East,Furniture,Storage,Storage Product 6104,291.23,219.66,6,1747.38,429.42000000000013,68
2023-02-28,West,Office Supplies,Paper,Paper Product 9695,331.36,249.03,10,3313.6000000000004,823.3000000000002,43
2023-07-31,South,Office Supplies,Pens,Pens Product 9395,257.56,176.19,19,4893.64,1546.0300000000002,41
2023-08-31,South,Clothing,Men,Men Product 3773,234.36,160.51,16,3749.76,1181.6000000000004,57
2023-09-30,East,Electronics,Accessories,Accessories Product 8491,84.61,67.36,5,423.05,86.25,99
2023-09-30,South,Electronics,Laptops,Laptops Product 2647,91.9,84.61,16,1470.4,116.6400000000001,72
2023-11-30,North,Clothing,Men,Men Product 7022,416.7,275.89,18,7500.599999999999,2534.58,94
2023-08-31,North,Furniture,Storage,Storage Product 1299,279.22,218.28,8,2233.76,487.5200000000002,114
2023-01-31,East,Furniture,Tables,Tables Product 5589,78.73,66.45,1,78.73,12.280000000000001,110
2023-04-30,South,Electronics,Laptops,Laptops Product 5159,358.23,332.4,6,2149.38,154.98000000000025,99
2023-02-28,East,Electronics,Phones,Phones Product 8861,491.01,321.41,7,3437.0699999999997,1187.1999999999998,57
2023-02-28,East,Electronics,Laptops,Laptops Product 2428,234.92,186.71,17,3993.64,819.5699999999997,61
2023-06-30,West,Office Supplies,Pens,Pens Product 2006,260.18,182.75,14,3642.52,1084.02,42
2023-08-31,South,Grocery,Snacks,Snacks Product 6725,332.83,290.4,13,4326.79,551.5900000000001,64
2023-04-30,West,Furniture,Tables,Tables Product 4748,62.23,55.23,6,373.38,42.0,56
2023-10-31,East,Furniture,Chairs,Chairs Product 4128,273.69,196.41,4,1094.76,309.12,118
2023-07-31,West,Office Supplies,Paper,Paper Product 4440,374.91,296.42,19,7123.290000000001,1491.3100000000002,18
2023-09-30,West,Furniture,Chairs,Chairs Product 9720,396.85,297.76,17,6746.450000000001,1684.5300000000007,105
2023-01-31,North,Office Supplies,Binders,Binders Product 9141,495.56,359.25,10,4955.6,1363.1,107
2023-02-28,South,Electronics,Phones,Phones Product 2693,485.72,411.53,18,8742.960000000001,1335.420000000001,61
2023-09-30,East,Grocery,Snacks,Snacks Product 4961,417.29,372.45,11,4590.1900000000005,493.24000000000035,33
2023-02-28,South,Electronics,Laptops,Laptops Product 8034,20.78,15.15,5,103.9,28.150000000000006,91
2023-01-31,North,Electronics,Laptops,Laptops Product 4583,151.81,102.12,12,1821.72,596.28,33
2023-12-31,West,Electronics,Accessories,Accessories Product 3974,324.66,286.21,7,2272.6200000000003,269.1500000000003,41
